id,number,color,rank,3,tank_id,tank_name,tourney_id
567,18,orange,lieutenant,,558,- Titanium -,23
568,19,purple,lieutenant,,3031,Moonracer,23
569,20,red,lieutenant,,547,heathen,23
570,21,purple,lieutenant,,2025,boogyman,23
571,22,purple,lieutenant,,2989,dexter,23
572,23,orange,lieutenant,,3092,Medusa,23
573,24,purple,lieutenant,,1165,ThE ExEcUtioner,23
574,25,purple,sergeant,,3086,Mosquito,23
575,1,orange,captain,,2855,Haiku Warriors,24
576,2,purple,captain,,3294,Daniel Beyer,24
577,3,red,captain,,1123,rainfall,24
578,4,purple,captain,,2174,MinioN,24
579,5,blue,captain,,3301,Clark Kent,24
580,6,red,captain,,3303,SATAN IS KING,24
581,7,red,captain,,2145,- Ununoctium -,24
582,8,blue,captain,,3140,Scorponok,24
583,9,blue,lieutenant,,3296,Chapter Four,24
584,10,red,lieutenant,,3302,Milano,24
585,11,orange,lieutenant,,3224,Colin Mochrie,24
586,12,purple,lieutenant,,3304,003,24
587,13,blue,lieutenant,,2864,Alex Morgan,24
588,14,blue,lieutenant,,630,TW,24
589,15,red,lieutenant,,850,AMBUSH,24
590,16,orange,lieutenant,,575,- Mercury -,24
591,17,red,lieutenant,,3076,SiNgu1aRiTy,24
592,18,purple,lieutenant,,3183,-The Show,24
593,19,orange,lieutenant,,3134,Scavenger,24
594,20,red,lieutenant,,2331,LongHairedHippie,24
595,21,red,lieutenant,,509,Warrior,24
596,22,red,lieutenant,,2993,XxBLOODxX,24
597,23,blue,lieutenant,,1884,The Revelation,24
598,24,red,lieutenant,,3239,Burney,24
599,25,red,lieutenant,,2537,VaRi0uS,24
600,1,red,major,,3319,JAG OFF,25
601,2,red,captain,,880,Liquified,25
602,3,purple,captain,,3322,OoOoMiXeD-UPoOoO,25
603,4,blue,captain,,782,Viper202,25
604,5,red,captain,,1677,Islam Brings Peace,25
605,6,purple,captain,,3318,Sebastian Cordoba,25
606,7,purple,captain,,2919,----Octahedron----,25
607,8,purple,captain,,760,Thundercracker,25
608,9,blue,captain,,3312,- BJH -,25
609,10,orange,lieutenant,,3321,Realpolitik,25
610,11,purple,lieutenant,,746,Optimus Prime,25
611,12,red,lieutenant,,2509,HUMILITY,25
612,13,orange,lieutenant,,3316,Jimbo Jones,25
613,14,red,lieutenant,,3302,Milano,25
614,15,orange,lieutenant,,3224,Colin Mochrie,25
615,16,red,lieutenant,,1123,rainfall,25
616,17,orange,lieutenant,,3323,- Palladium -,25
617,18,purple,lieutenant,,571,TeNaCiTy,25
618,19,blue,lieutenant,,2763,Maximus,25
619,20,blue,lieutenant,,3301,Clark Kent,25
620,21,purple,lieutenant,,2604,ONE LAST CIGARETTE,25
621,22,purple,lieutenant,,2309,Starscream,25
622,23,red,lieutenant,,3263,Forced Entry,25
623,24,red,lieutenant,,1062,Omega Red X,25
624,25,red,lieutenant,,850,AMBUSH,25
625,1,orange,major,,3380,Homie J Pimpson,26
626,2,red,captain,,2819,perfect10n-16,26
627,3,orange,captain,,2908,dawn cookies,26
628,4,purple,captain,,1268,Ned Flanders,26
629,5,red,captain,,2080,Kaiju,26
630,6,red,captain,,3134,Scavenger,26
631,7,red,lieutenant,,1123,rainfall,26
632,8,purple,lieutenant,,3025,Eat my mineS,26
633,9,blue,lieutenant,,2871,Force of Will,26
634,10,red,lieutenant,,850,AMBUSH,26
635,11,red,lieutenant,,3076,SiNgu1aRiTy,26
636,12,red,lieutenant,,2331,LongHairedHippie,26
637,13,red,lieutenant,,1062,Omega Red X,26
638,14,orange,lieutenant,,547,heathen,26
639,15,red,lieutenant,,509,Warrior,26
640,16,red,lieutenant,,3420,King Of Blitz,26
641,17,blue,lieutenant,,2763,Maximus,26
642,18,red,lieutenant,,1845,Mastersword,26
643,19,purple,lieutenant,,2967,THE PVSSY DESTROYER,26
644,20,red,lieutenant,,3421,xl- PearL-HarboR -lx,26
645,21,blue,lieutenant,,2537,VaRi0uS,26
646,22,red,lieutenant,,760,Thundercracker,26
647,23,purple,sergeant,,1712,Professor Frink,26
648,24,purple,sergeant,,3000,sniffl3z87,26
649,25,orange,sergeant,,1190,Rottweiler,26
650,1,purple,major,,1643,ION DISSONANCE,27
651,2,blue,captain,,509,Warrior,27
652,3,red,captain,,760,Thundercracker,27
653,4,red,captain,,1123,rainfall,27
654,5,red,captain,,3435,Modern Day Slavery,27
655,6,orange,lieutenant,,842,FALCONS,27
656,7,red,lieutenant,,880,Liquified,27
657,8,purple,lieutenant,,1268,Ned Flanders,27
658,9,blue,lieutenant,,3296,Chapter Four,27
659,10,orange,lieutenant,,575,- Mercury -,27
660,11,purple,lieutenant,,3025,Eat my mineS,27
661,12,blue,lieutenant,,647,cdub,27
662,13,purple,lieutenant,,806,Devastator,27
663,14,red,lieutenant,,1677,Islam Brings Peace,27
664,15,purple,lieutenant,,1895,Raise the Fallen,27
665,16,purple,lieutenant,,3113,q-LoGiC-p,27
666,17,red,lieutenant,,2993,XxBLOODxX,27
667,18,red,lieutenant,,912,Tasha,27
668,19,orange,sergeant,,2022,ArChAnGeL,27
669,20,purple,sergeant,,1774,antdoggg,27
670,21,red,sergeant,,3433,TiME iS MoNEY,27
671,22,purple,sergeant,,1543,wadsy,27
672,23,red,corporal,,3031,Moonracer,27
673,24,red,corporal,,1,red-1,27
674,25,red,corporal,,2,red-2,27
675,1,orange,captain,,3440,primetime peanuts,28
676,2,orange,captain,,3308,Break Free,28
677,3,orange,captain,,2267,A New Leaf,28
678,4,red,captain,,1123,rainfall,28
679,5,blue,captain,,2174,MinioN,28
680,6,purple,captain,,3301,Clark Kent,28
681,7,red,captain,,850,AMBUSH,28
682,8,orange,captain,,2718,Monumental,28
683,9,blue,captain,,3031,Moonracer,28
684,10,purple,captain,,3391,Twisted,28
685,11,red,captain,,3312,- BJH -,28
686,12,purple,lieutenant,,746,Optimus Prime,28
687,13,purple,lieutenant,,3593,Scrubsty The Clown,28
688,14,red,lieutenant,,3134,Scavenger,28
689,15,red,lieutenant,,1157,CONFIDENCE,28
690,16,purple,lieutenant,,1998,XxOzzy09xX,28
691,17,purple,lieutenant,,2056,Provoked Killer,28
692,18,red,lieutenant,,2993,XxBLOODxX,28
693,19,blue,lieutenant,,573,Madvillain,28
694,20,blue,lieutenant,,3595,K-K,28
695,21,red,lieutenant,,1062,Omega Red X,28
696,22,red,corporal,,3526,USS CHARLOTTE,28
697,23,blue,corporal,,3418,Sublimeguy,28
698,24,orange,corporal,,3551,galactus aurora,28
699,25,purple,corporal,,3590,- CraDLe oF FiLtH -,28
700,1,red,major,,3687,The Red Universe,29
701,2,orange,major,,3602,Rolen954,29
702,3,blue,captain,,3681,D OH,29
703,4,orange,captain,,3688,u a scrub FACT,29
704,5,purple,captain,,1268,Ned Flanders,29
705,6,red,captain,,850,AMBUSH,29
706,7,orange,captain,,1003,Hot Rod,29
707,8,blue,captain,,2763,Maximus,29
708,9,blue,captain,,647,cdub,29
709,10,red,captain,,3076,SiNgu1aRiTy,29
710,11,red,captain,,2993,XxBLOODxX,29
711,12,blue,lieutenant,,1375,Mirrors Of 1 Light,29
712,13,orange,lieutenant,,3676,Get In Line,29
713,14,purple,lieutenant,,842,FALCONS,29
714,15,red,lieutenant,,1123,rainfall,29
715,16,red,lieutenant,,2718,Monumental,29
716,17,purple,lieutenant,,2560,BLOODSHED,29
717,18,red,lieutenant,,1677,Islam Brings Peace,29
718,19,red,lieutenant,,3324,Stengah,29
719,20,purple,lieutenant,,2073,ONE WINGED ANGEL,29
720,21,orange,lieutenant,,3134,Scavenger,29
721,22,purple,lieutenant,,3435,Modern Day Slavery,29
722,23,orange,lieutenant,,2022,ArChAnGeL,29
723,24,orange,lieutenant,,3555,enraged hornet,29
724,25,purple,sergeant,,3340,SoMeBoDy,29
725,1,red,major,,2073,ONE WINGED ANGEL,30
726,2,purple,major,,3727,Twist-N-Slide,30
727,3,red,major,,1123,rainfall,30
728,4,blue,captain,,3726,Memory Alpha,30
729,5,red,captain,,3707,RecoverY,30
730,6,blue,captain,,3076,SiNgu1aRiTy,30
731,7,orange,captain,,760,Thundercracker,30
732,8,purple,captain,,3682,h0m3r j,30
733,9,blue,lieutenant,,3302,Milano,30
734,10,orange,lieutenant,,3031,Moonracer,30
735,11,red,lieutenant,,1062,Omega Red X,30
736,12,orange,lieutenant,,3602,Rolen954,30
737,13,orange,lieutenant,,968,Grimlock,30
738,14,red,lieutenant,,3229,RTH SkilledKilla III,30
739,15,red,lieutenant,,3051,COURAGE,30
740,16,blue,sergeant,,970,PWnedU,30
741,17,orange,sergeant,,1952,OLD MAN,30
742,18,purple,sergeant,,1895,Raise the Fallen,30
743,19,red,sergeant,,2331,LongHairedHippie,30
744,20,blue,sergeant,,844,K-K,30
745,21,red,sergeant,,1845,Mastersword,30
746,22,red,corporal,,3340,SoMeBoDy,30
747,23,purple,corporal,,2824,BLOODTHIRSTY TANK,30
748,24,purple,corporal,,3725,2 Hour Ice----Really,30
749,25,purple,corporal,,1998,XxOzzy09xX,30
750,1,purple,captain,,2718,Monumental,31
751,2,purple,captain,,1884,The Revelation,31
752,3,purple,captain,,1998,XxOzzy09xX,31
753,4,orange,captain,,3676,Get In Line,31
754,5,red,captain,,1123,rainfall,31
755,6,red,captain,,3707,RecoverY,31
756,7,orange,captain,,3782,White Lightning,31
757,8,orange,captain,,3630,bLinD HoOk pUdgE,31
758,9,orange,captain,,558,- Titanium -,31
759,10,purple,lieutenant,,1268,Ned Flanders,31
760,11,blue,lieutenant,,3134,Scavenger,31
761,12,orange,lieutenant,,3735,Rome -sDs-,31
762,13,red,lieutenant,,1157,CONFIDENCE,31
763,14,blue,lieutenant,,3301,Clark Kent,31
764,15,orange,lieutenant,,760,Thundercracker,31
765,16,purple,lieutenant,,3781,Let It Be,31
766,17,red,lieutenant,,3549,cyborg darkstar,31
767,18,red,lieutenant,,1062,Omega Red X,31
768,19,blue,lieutenant,,2224,Night Sky,31
769,20,blue,lieutenant,,844,K-K,31
770,21,red,sergeant,,3723,GENERAL AARON89,31
771,22,blue,sergeant,,3732,SirSmoke,31
772,23,orange,sergeant,,2537,VaRi0uS,31
773,24,red,corporal,,1,red-1,31
774,25,red,corporal,,2,red-2,31
775,1,red,major,,850,AMBUSH,32
776,2,red,major,,3051,COURAGE,32
777,3,red,major,,1123,rainfall,32
778,4,red,captain,,880,Liquified,32
779,5,red,captain,,3855,PainfulDEATH,32
780,6,red,captain,,1677,Islam Brings Peace,32
781,7,purple,captain,,1268,Ned Flanders,32
782,8,purple,captain,,760,Thundercracker,32
783,9,red,captain,,782,Viper202,32
784,10,blue,captain,,2763,Maximus,32
785,11,red,captain,,1062,Omega Red X,32
786,12,orange,lieutenant,,3873,M--i-nD oF-A Man-iaC,32
787,13,purple,lieutenant,,3880,VARIETY,32
788,14,purple,lieutenant,,3634,Jugadora,32
789,15,red,lieutenant,,3707,RecoverY,32
790,16,purple,lieutenant,,571,TeNaCiTy,32
791,17,orange,lieutenant,,3321,Realpolitik,32
792,18,blue,lieutenant,,747,Mr Snicker,32
793,19,blue,lieutenant,,2434,Set Sail,32
794,20,orange,lieutenant,,558,- Titanium -,32
795,21,orange,lieutenant,,3340,SoMeBoDy,32
796,22,purple,lieutenant,,2056,Provoked Killer,32
797,23,red,lieutenant,,3685,WhiteRhino,32
798,24,blue,lieutenant,,3000,sniffl3z87,32
799,25,red,lieutenant,,2824,BLOODTHIRSTY TANK,32
800,1,orange,captain,,3873,M--i-nD oF-A Man-iaC,33
801,2,blue,captain,,3031,Moonracer,33
802,3,red,captain,,3522,guest987,33
803,4,red,captain,,3855,PainfulDEATH,33
804,5,red,captain,,2993,XxBLOODxX,33
805,6,red,captain,,2763,Maximus,33
806,7,purple,captain,,3688,u a scrub FACT,33
807,8,red,captain,,508,INTEGRITY,33
808,9,red,captain,,1677,Islam Brings Peace,33
809,10,red,captain,,3049,HEART,33
810,11,red,captain,,1514,ZEMA,33
811,12,red,captain,,3590,- CraDLe oF FiLtH -,33
812,13,red,lieutenant,,2509,HUMILITY,33
813,14,red,lieutenant,,3707,RecoverY,33
814,15,red,lieutenant,,547,heathen,33
815,16,purple,lieutenant,,3886,The Byzantine Empire,33
816,17,red,lieutenant,,1123,rainfall,33
817,18,red,lieutenant,,827,Kitsunegari,33
818,19,red,lieutenant,,3340,SoMeBoDy,33
819,20,red,lieutenant,,3664,tomato,33
820,21,red,lieutenant,,1845,Mastersword,33
821,22,red,lieutenant,,782,Viper202,33
822,23,red,lieutenant,,3718,xXx,33
823,24,red,lieutenant,,3888,ILLUMINATI,33
824,25,blue,lieutenant,,3554,enchanted racehorse,33
825,1,red,major,,2993,XxBLOODxX,34
826,2,red,captain,,3803,Enterprise,34
827,3,red,captain,,1123,rainfall,34
828,4,purple,captain,,1268,Ned Flanders,34
829,5,orange,captain,,2871,Force of Will,34
830,6,purple,captain,,3928,South Park,34
831,7,orange,captain,,3438,apocalypse twinkies,34
832,8,red,captain,,3832,Columbia,34
833,9,purple,lieutenant,,3707,RecoverY,34
834,10,purple,lieutenant,,517,jf,34
835,11,purple,lieutenant,,573,Madvillain,34
836,12,purple,lieutenant,,1213,KiLLer N,34
837,13,purple,lieutenant,,3321,Realpolitik,34
838,14,blue,lieutenant,,3855,PainfulDEATH,34
839,15,red,lieutenant,,1062,Omega Red X,34
840,16,orange,lieutenant,,2331,LongHairedHippie,34
841,17,orange,lieutenant,,3387,holy tank,34
842,18,orange,lieutenant,,2009,Rottweiler,34
843,19,red,sergeant,,3925,TRoLLOLOLOLOLOL,34
844,20,orange,sergeant,,3435,Modern Day Slavery,34
845,21,blue,sergeant,,3987,WaT iT dO,34
846,22,blue,sergeant,,3935,ImSoBlue,34
847,23,blue,corporal,,782,Viper202,34
848,24,blue,corporal,,1478,DaDestroyer,34
849,25,orange,corporal,,1952,OLD MAN,34
850,1,orange,captain,,4115,Krusty UnderWear,35
851,2,orange,captain,,1336,Behold a Candle,35
852,3,blue,captain,,3320,Alexander Hamilton,35
853,4,red,captain,,880,Liquified,35
854,5,red,captain,,3707,RecoverY,35
855,6,red,captain,,1514,ZEMA,35
856,7,red,captain,,782,Viper202,35
857,8,red,captain,,4083,C R O S S C O M B AT,35
858,9,purple,captain,,501,Eva is Back,35
859,10,purple,lieutenant,,4116,Violet,35
860,11,orange,lieutenant,,1890,Waylon Smithers,35
861,12,red,lieutenant,,3855,PainfulDEATH,35
862,13,red,lieutenant,,1123,rainfall,35
863,14,blue,lieutenant,,3438,apocalypse twinkies,35
864,15,purple,lieutenant,,517,jf,35
865,16,blue,lieutenant,,2051,- Californium -,35
866,17,red,lieutenant,,3253,- KansaS -,35
867,18,orange,lieutenant,,1498,BahhhRammmYooo,35
868,19,red,lieutenant,,3718,xXx,35
869,20,red,lieutenant,,1062,Omega Red X,35
870,21,blue,lieutenant,,2309,Starscream,35
871,22,purple,lieutenant,,3340,SoMeBoDy,35
872,23,purple,lieutenant,,3928,South Park,35
873,24,red,lieutenant,,3634,Jugadora,35
874,25,orange,lieutenant,,4101,-A-i-r-W-a-l-k-,35
875,1,blue,major,,806,Devastator,36
876,2,orange,major,,3593,Scrubsty The Clown,36
877,3,purple,major,,4127,TRIANGLE,36
878,4,blue,captain,,4128,TRIANGLE,36
879,5,orange,captain,,4125,TRIANGLE,36
880,6,purple,captain,,501,Eva is Back,36
881,7,red,captain,,1123,rainfall,36
882,8,blue,captain,,1677,Islam Brings Peace,36
883,9,orange,captain,,4004,Challenger,36
884,10,purple,lieutenant,,968,Grimlock,36
885,11,blue,lieutenant,,4126,Ayrton Senna,36
886,12,orange,lieutenant,,782,Viper202,36
887,13,orange,lieutenant,,1890,Waylon Smithers,36
888,14,red,lieutenant,,3707,RecoverY,36
889,15,purple,lieutenant,,573,Madvillain,36
890,16,purple,lieutenant,,3674,Omega Supreme,36
891,17,orange,lieutenant,,2009,Rottweiler,36
892,18,orange,lieutenant,,3795,Discovery,36
893,19,red,lieutenant,,1514,ZEMA,36
894,20,orange,lieutenant,,1268,Ned Flanders,36
895,21,purple,lieutenant,,3928,South Park,36
896,22,red,lieutenant,,2056,Provoked Killer,36
897,23,orange,lieutenant,,3735,Rome -sDs-,36
898,24,red,sergeant,,547,heathen,36
899,25,red,corporal,,2763,Maximus,36
900,1,blue,major,,3238,SAILS POINT STARWARD,37
901,2,purple,captain,,1268,Ned Flanders,37
902,3,purple,captain,,4201,A Fine Day To Die,37
903,4,red,captain,,3855,PainfulDEATH,37
904,5,red,captain,,3707,RecoverY,37
905,6,blue,captain,,760,Thundercracker,37
906,7,red,lieutenant,,1123,rainfall,37
907,8,purple,lieutenant,,4202,Im going purple,37
908,9,purple,lieutenant,,573,Madvillain,37
909,10,purple,lieutenant,,517,jf,37
910,11,purple,lieutenant,,1213,KiLLer N,37
911,12,purple,lieutenant,,2094,Catastrophe,37
912,13,orange,lieutenant,,4151,NoFu,37
913,14,purple,lieutenant,,3674,Omega Supreme,37
914,15,purple,lieutenant,,1190,Rottweiler,37
915,16,orange,corporal,,4173,lonestar,37
916,17,red,corporal,,1,red-1,37
917,18,red,corporal,,2,red-2,37
918,19,purple,corporal,,10,purple-1,37
919,20,purple,corporal,,11,purple-2,37
920,21,blue,corporal,,19,blue-1,37
921,22,blue,corporal,,20,blue-2,37
922,23,orange,corporal,,28,orange-1,37
923,24,orange,corporal,,29,orange-2,37
924,25,blue,private,,3590,- CraDLe oF FiLtH -,37
925,1,blue,captain,,968,Grimlock,38
926,2,red,captain,,880,Liquified,38
927,3,orange,captain,,4269,LaZy ATTiTuDe,38
928,4,red,captain,,3855,PainfulDEATH,38
929,5,blue,captain,,522,Troubled Waters,38
930,6,purple,lieutenant,,1084,987,38
931,7,purple,lieutenant,,1895,Raise the Fallen,38
932,8,red,lieutenant,,1123,rainfall,38
933,9,orange,lieutenant,,1531,EGNARO,38
934,10,blue,lieutenant,,1677,Islam Brings Peace,38
935,11,red,lieutenant,,3707,RecoverY,38
936,12,orange,lieutenant,,575,- Mercury -,38
937,13,purple,lieutenant,,760,Thundercracker,38
938,14,blue,lieutenant,,4123,Rabbi Krustofsky,38
939,15,blue,lieutenant,,3634,Jugadora,38
940,16,orange,lieutenant,,3795,Discovery,38
941,17,blue,lieutenant,,4263,Han Solo,38
942,18,red,lieutenant,,2022,ArChAnGeL,38
943,19,red,lieutenant,,1893,noogie,38
944,20,purple,corporal,,3810,Dually,38
945,21,red,corporal,,4249,BBQweirdo,38
946,22,red,corporal,,4267,Judgement,38
947,23,red,corporal,,1,red-1,38
948,24,red,corporal,,2,red-2,38
949,25,purple,corporal,,10,purple-1,38
950,1,red,major,,880,Liquified,39
951,2,purple,captain,,2871,Force of Will,39
952,3,blue,captain,,1084,987,39
953,4,orange,captain,,827,Kitsunegari,39
954,5,blue,captain,,2763,Maximus,39
955,6,red,captain,,3707,RecoverY,39
956,7,purple,lieutenant,,2550,YOLO THO,39
957,8,orange,lieutenant,,4037,PATIENCE,39
958,9,red,lieutenant,,1677,Islam Brings Peace,39
959,10,purple,lieutenant,,4277,sentyx,39
960,11,orange,lieutenant,,4272,TAKE A RAID U BUMS,39
961,12,purple,lieutenant,,506,weekend nachos,39
962,13,blue,lieutenant,,4126,Ayrton Senna,39
963,14,red,lieutenant,,1123,rainfall,39
964,15,orange,lieutenant,,1531,EGNARO,39
965,16,blue,lieutenant,,2309,Starscream,39
966,17,purple,lieutenant,,3634,Jugadora,39
967,18,blue,lieutenant,,4004,Challenger,39
968,19,red,lieutenant,,3718,xXx,39
969,20,blue,lieutenant,,912,Tasha,39
970,21,orange,lieutenant,,3689,- CREED -,39
971,22,purple,lieutenant,,4173,lonestar,39
972,23,red,lieutenant,,3570,Baak,39
973,24,red,lieutenant,,3340,SoMeBoDy,39
974,25,orange,lieutenant,,2824,BLOODTHIRSTY TANK,39
975,1,blue,major,,2434,Set Sail,40
976,2,purple,major,,3928,South Park,40
977,3,orange,major,,1531,EGNARO,40
978,4,purple,major,,1529,- Arsenic -,40
979,5,orange,captain,,1890,Waylon Smithers,40
980,6,red,captain,,3707,RecoverY,40
981,7,purple,captain,,2094,Catastrophe,40
982,8,purple,captain,,3634,Jugadora,40
983,9,purple,lieutenant,,4216,NAPALM,40
984,10,red,lieutenant,,1123,rainfall,40
985,11,red,lieutenant,,1514,ZEMA,40
986,12,purple,lieutenant,,1653,HeavyWeight,40
987,13,orange,lieutenant,,4290,SKIP TO MY LOU,40
988,14,red,lieutenant,,1783,J DUNBAR,40
989,15,red,lieutenant,,760,Thundercracker,40
990,16,red,lieutenant,,3718,xXx,40
991,17,blue,lieutenant,,2882,red-1,40
992,18,purple,sergeant,,1072,Oh-Oh,40
993,19,blue,sergeant,,2763,Maximus,40
994,20,purple,sergeant,,4207,KObe Bryant,40
995,21,red,sergeant,,4301,Duder,40
996,22,purple,sergeant,,4278,Nullifier,40
997,23,red,corporal,,1062,Omega Red X,40
998,24,red,corporal,,4161,Draxor,40
999,25,red,corporal,,1,red-1,40
1000,1,purple,major,,1613,LeBron James,41
1001,2,red,major,,2145,- Ununoctium -,41
1002,3,orange,major,,1529,- Arsenic -,41
1003,4,orange,captain,,1890,Waylon Smithers,41
1004,5,purple,captain,,4240,Kegon Falls,41
1005,6,blue,captain,,1175,Sludge,41
1006,7,red,lieutenant,,4184,lions den,41
1007,8,orange,lieutenant,,1759,Angel Falls,41
1008,9,blue,lieutenant,,4372,Nemesis,41
1009,10,orange,lieutenant,,4072,Otto Mann,41
1010,11,orange,lieutenant,,782,Viper202,41
1011,12,red,lieutenant,,3707,RecoverY,41
1012,13,orange,lieutenant,,1289,RED TEAM LEADER,41
1013,14,orange,lieutenant,,4334,hopesfall,41
1014,15,orange,lieutenant,,1213,KiLLer N,41
1015,16,purple,lieutenant,,2094,Catastrophe,41
1016,17,orange,lieutenant,,4370,Gassybear,41
1017,18,blue,lieutenant,,2763,Maximus,41
1018,19,red,lieutenant,,1062,Omega Red X,41
1019,20,purple,lieutenant,,865,KEEPER OF THE LIGHT,41
1020,21,red,sergeant,,4337,getchya,41
1021,22,red,sergeant,,4371,BEASTGOD,41
1022,23,orange,sergeant,,573,Madvillain,41
1023,24,red,sergeant,,3718,xXx,41
1024,25,purple,sergeant,,4025,Monkeyfist,41
1025,1,orange,major,,1529,- Arsenic -,42
1026,2,orange,major,,782,Viper202,42
1027,3,blue,major,,4422,the SYSTEMS FAILURE,42
1028,4,blue,captain,,1289,RED TEAM LEADER,42
1029,5,purple,captain,,4126,Ayrton Senna,42
1030,6,red,captain,,3707,RecoverY,42
1031,7,orange,captain,,572,- Phosphorus -,42
1032,8,red,captain,,547,heathen,42
1033,9,red,captain,,4337,getchya,42
1034,10,purple,captain,,4408,HiGH VOLTAGE,42
1035,11,purple,lieutenant,,1895,Raise the Fallen,42
1036,12,purple,lieutenant,,2925,Sky Lynx,42
1037,13,blue,lieutenant,,1890,Waylon Smithers,42
1038,14,red,lieutenant,,4184,lions den,42
1039,15,red,lieutenant,,1157,CONFIDENCE,42
1040,16,orange,lieutenant,,558,- Titanium -,42
1041,17,red,lieutenant,,4370,Gassybear,42
1042,18,red,lieutenant,,1677,Islam Brings Peace,42
1043,19,orange,lieutenant,,2022,ArChAnGeL,42
1044,20,red,lieutenant,,3718,xXx,42
1045,21,orange,lieutenant,,4072,Otto Mann,42
1046,22,red,lieutenant,,4157,Yourself,42
1047,23,blue,lieutenant,,4417,JaCkaL,42
1048,24,purple,sergeant,,3946,BRONCS,42
1049,25,red,corporal,,4376,GangLand,42
1050,1,purple,captain,,4462,Battlefield-2,43
1051,2,blue,captain,,4072,Otto Mann,43
1052,3,purple,captain,,4495,B L A S T O I S E,43
1053,4,orange,captain,,4423,Air Marshall,43
1054,5,red,captain,,3324,Stengah,43
1055,6,blue,captain,,1783,J DUNBAR,43
1056,7,blue,lieutenant,,4492,Highrise,43
1057,8,purple,lieutenant,,1158,Zerg 200 supplyRUSH,43
1058,9,red,lieutenant,,3707,RecoverY,43
1059,10,purple,lieutenant,,4465,the FALLING star,43
1060,11,purple,lieutenant,,1998,XxOzzy09xX,43
1061,12,orange,lieutenant,,2925,Sky Lynx,43
1062,13,red,lieutenant,,4497,Emma Stone,43
1063,14,blue,lieutenant,,2763,Maximus,43
1064,15,red,lieutenant,,4458,Misery Signals,43
1065,16,purple,lieutenant,,1213,KiLLer N,43
1066,17,purple,lieutenant,,4025,Monkeyfist,43
1067,18,red,lieutenant,,4457,- RoYaL FLusH -,43
1068,19,purple,lieutenant,,3689,- CREED -,43
1069,20,orange,lieutenant,,558,- Titanium -,43
1070,21,orange,lieutenant,,4488,Chris P Bacon,43
1071,22,purple,lieutenant,,4337,getchya,43
1072,23,red,lieutenant,,1062,Omega Red X,43
1073,24,purple,lieutenant,,4157,Yourself,43
1074,25,blue,lieutenant,,1289,RED TEAM LEADER,43
1075,1,purple,captain,,4535,Whine-A-LOT-Nachos,44
1076,2,orange,captain,,4537,Wally West,44
1077,3,red,captain,,4533,CRYSTALCLEARHONEYOIL,44
